customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00868,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,98.08,4769.75,Yes
CUST-00869,Female,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,One year,Yes,Bank transfer,47.97,2497.8,No
CUST-00870,Male,1,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,95.1,6126.09,Yes
CUST-00871,Female,0,Yes,Yes,61,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,57.02,3536.64,No
CUST-00872,Female,1,Yes,Yes,16,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,59.94,1032.83,No
CUST-00873,Male,0,No,No,42,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Two year,No,Bank transfer,86.62,3669.66,No
CUST-00874,Female,0,No,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,98.0,2400.39,Yes
CUST-00875,Male,1,Yes,No,2,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card,86.02,253.45,No
CUST-00876,Female,0,Yes,No,28,Yes,Yes,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,109.79,3169.51,Yes
CUST-00877,Female,0,Yes,Yes,31,No,No,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card,47.09,1482.82,No
CUST-00878,Male,0,No,Yes,25,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card,109.86,2771.8,Yes
CUST-00879,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,31.35,564.23,Yes
CUST-00880,Male,0,No,Yes,24,No,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,85.27,2086.07,Yes
CUST-00881,Female,0,No,Yes,53,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,73.86,3986.41,No
CUST-00882,Male,1,Yes,No,27,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,68.45,1909.38,No
CUST-00883,Female,0,No,Yes,55,Yes,No phone service,No,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,49.71,2762.61,No
CUST-00884,Female,0,No,No,64,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card,69.38,4505.68,Yes
CUST-00885,Male,0,No,Yes,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,34.5,1445.56,Yes
CUST-00886,Male,0,No,Yes,50,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card,55.67,2842.74,Yes
CUST-00887,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No,One year,No,Bank transfer,28.07,1974.87,No
CUST-00888,Female,1,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,76.33,2236.76,Yes
CUST-00889,Male,0,No,Yes,18,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,27.77,539.9,Yes
CUST-00890,Male,0,No,No,65,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,34.36,2297.23,Yes
CUST-00891,Male,0,Yes,No,40,Yes,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,26.72,1157.38,Yes
CUST-00892,Male,0,No,No,44,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,56.89,2545.49,No
CUST-00893,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card,103.88,1531.71,Yes
CUST-00894,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Electronic check,110.5,318.18,No
CUST-00895,Female,0,No,No,10,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,25.33,289.19,No
CUST-00896,Female,0,Yes,Yes,52,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Credit card,82.72,4341.97,Yes
CUST-00897,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,87.81,4042.01,Yes
CUST-00898,Male,0,Yes,No,29,Yes,No,DSL,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,72.44,2116.72,No
CUST-00899,Male,0,Yes,Yes,56,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No internet service,Two year,No,Electronic check,86.03,4820.54,No
CUST-00900,Male,0,No,No,17,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,41.84,802.17,No
CUST-00901,Female,0,Yes,Yes,50,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,One year,No,Credit card,67.94,3479.16,No
CUST-00902,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,Yes,No,Yes,Yes,One year,No,Credit card,57.87,2817.15,No
CUST-00903,Male,0,Yes,Yes,65,Yes,Yes,No,No internet service,No,No,No,Yes,No internet service,One year,Yes,Mailed check,27.15,1770.57,No
CUST-00904,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Credit card,81.81,588.29,Yes
CUST-00905,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card,68.51,1449.24,No
CUST-00906,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer,46.07,298.69,Yes
CUST-00907,Male,0,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,66.32,3774.52,Yes
CUST-00908,Male,0,Yes,No,35,Yes,No,No,No internet service,Yes,Yes,No,No,No internet service,One year,No,Mailed check,97.08,3433.73,No
CUST-00909,Female,1,Yes,Yes,56,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card,99.77,5592.86,Yes
CUST-00910,Male,0,No,No,48,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,84.25,4107.97,Yes
CUST-00911,Male,0,No,Yes,44,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer,65.71,2948.25,Yes
CUST-00912,Male,0,Yes,Yes,65,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,76.73,4998.74,No
CUST-00913,Female,0,Yes,Yes,44,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,57.27,2610.77,Yes
CUST-00914,Female,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.91,607.18,Yes
CUST-00915,Female,1,No,No,63,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Credit card,57.33,3686.14,No
CUST-00916,Female,0,No,Yes,66,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,72.09,4846.45,No
CUST-00917,Female,0,No,No,2,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Two year,No,Credit card,79.08,216.11,Yes
CUST-00918,Female,0,No,Yes,53,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,113.45,6037.53,No
CUST-00919,Female,1,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,97.29,6160.19,No
CUST-00920,Male,0,Yes,Yes,39,Yes,No,No,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,33.5,1395.07,No
CUST-00921,Male,0,Yes,Yes,58,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,35.77,2104.49,Yes
CUST-00922,Male,0,No,No,54,Yes,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,28.25,1600.12,No
CUST-00923,Male,0,Yes,No,61,Yes,No,No,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Mailed check,93.29,5789.71,No
CUST-00924,Male,1,No,No,3,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.02,370.04,Yes
CUST-00925,Male,1,No,No,59,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,No,Two year,No,Bank transfer,118.61,7051.34,No
CUST-00926,Male,0,Yes,Yes,29,No,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card,71.25,,Yes
CUST-00927,Female,1,Yes,No,1,Yes,No,No,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,102.29,201.31,No
CUST-00928,Female,0,Yes,No,61,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,76.8,4722.27,No
CUST-00929,Male,1,No,Yes,48,Yes,No,DSL,Yes,No,No,Yes,No internet service,Yes,Two year,No,Credit card,107.16,5168.92,No
CUST-00930,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,91.54,743.74,Yes
CUST-00931,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,83.57,2521.19,Yes
CUST-00932,Male,0,Yes,Yes,60,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,75.64,4623.76,No
CUST-00933,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer,91.74,4370.65,Yes
CUST-00934,Female,0,Yes,No,24,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,60.8,1546.57,Yes
CUST-00935,Male,0,No,Yes,35,Yes,No,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,27.85,1053.7,Yes
CUST-00936,Female,0,No,Yes,7,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,22.08,221.93,Yes
CUST-00937,Male,0,Yes,Yes,57,Yes,No,No,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,66.86,3871.95,No
CUST-00938,Female,0,Yes,No,44,Yes,No,DSL,Yes,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,79.13,3486.55,Yes
CUST-00939,Female,0,Yes,No,61,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,26.04,1675.67,No
CUST-00940,Female,1,Yes,Yes,38,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card,47.26,1837.66,Yes
CUST-00941,Male,0,No,Yes,57,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,One year,No,Credit card,50.85,2954.43,Yes
CUST-00942,Female,0,No,No,63,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,75.41,4753.03,No
CUST-00943,Male,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,46.41,2089.24,Yes
CUST-00944,Male,1,Yes,Yes,28,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Credit card,27.76,867.55,Yes
CUST-00945,Male,0,No,No,58,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,No internet service,Two year,No,Bank transfer,34.82,2073.89,No
CUST-00946,Male,0,Yes,Yes,70,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No,One year,Yes,Mailed check,35.74,2559.53,No
CUST-00947,Female,0,Yes,No,8,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,103.95,902.1,No
CUST-00948,Female,1,Yes,Yes,5,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,No,Mailed check,47.0,261.47,Yes
CUST-00949,Male,0,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,One year,No,Electronic check,90.9,2567.39,Yes
CUST-00950,Male,0,Yes,No,57,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,75.92,4394.84,No
CUST-00951,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,117.66,1893.0,Yes
CUST-00952,Male,1,No,Yes,15,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,45.83,732.86,Yes
CUST-00953,Female,0,Yes,No,2,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,34.15,117.58,Yes
CUST-00954,Male,0,No,Yes,20,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card,23.31,504.33,No
CUST-00955,Male,1,No,Yes,63,Yes,Yes,No,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Credit card,42.58,2701.07,No
CUST-00956,Female,0,Yes,No,35,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,87.78,3107.83,No
CUST-00957,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,26.7,1662.46,No
CUST-00958,Female,0,Yes,Yes,41,No,Yes,DSL,No,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,42.96,1811.29,No
CUST-00959,Male,0,No,No,41,Yes,Yes,No,Yes,No,No,No internet service,Yes,No,Two year,No,Electronic check,105.24,4382.31,No
CUST-00960,Male,0,Yes,No,60,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,77.46,4744.42,Yes
CUST-00961,Male,0,No,Yes,12,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,25.09,315.5,No
CUST-00962,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,22.86,315.9,Yes
CUST-00963,Male,0,Yes,No,53,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,24.23,1312.61,No
CUST-00964,Male,1,No,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,114.07,1770.19,No
CUST-00965,Male,0,No,No,7,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,104.69,787.5,No
CUST-00966,Male,1,Yes,Yes,58,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,104.18,6098.13,Yes
CUST-00967,Female,0,No,Yes,56,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,112.27,6359.46,Yes
CUST-00968,Female,1,No,Yes,39,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,69.54,2750.23,No
CUST-00969,Male,0,No,No,58,Yes,No phone service,No,No,No internet service,Yes,No,No,No internet service,One year,No,Mailed check,43.23,2539.25,No
CUST-00970,Female,0,No,No,1,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No,Two year,No,Mailed check,58.94,144.22,No
CUST-00971,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,No,Mailed check,91.32,843.89,Yes
CUST-00972,Male,1,Yes,No,43,Yes,Yes,No,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Mailed check,107.36,4634.5,No
CUST-00973,Male,0,Yes,No,10,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,62.38,625.36,Yes
CUST-00974,Female,0,No,No,1,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,72.61,93.67,Yes
CUST-00975,Female,0,Yes,No,49,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,113.04,5590.81,Yes
CUST-00976,Female,0,Yes,Yes,11,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,No,Bank transfer,28.96,372.41,Yes
CUST-00977,Female,0,No,Yes,22,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,105.95,2356.34,Yes
CUST-00978,Female,0,Yes,No,17,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card,34.25,589.48,No
CUST-00979,Female,0,No,No,61,Yes,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,67.35,4182.81,No
CUST-00980,Female,0,No,No,61,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,40.28,2532.88,Yes
CUST-00981,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,79.5,3041.28,No
CUST-00982,Female,0,No,Yes,66,Yes,No,No,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,74.97,5038.02,No
CUST-00983,Male,0,No,No,37,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,56.76,2192.73,No
CUST-00984,Female,0,No,No,66,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,106.06,7079.78,Yes
CUST-00985,Female,0,No,Yes,60,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,One year,Yes,Electronic check,85.3,5179.55,No
CUST-00986,Female,0,No,Yes,0,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,91.56,12.85,Yes
CUST-00987,Female,0,Yes,Yes,44,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card,33.37,1530.51,No
CUST-00988,Female,0,Yes,Yes,27,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Electronic check,108.08,2923.76,No
CUST-00989,Female,0,No,No,20,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Two year,No,Electronic check,35.04,789.33,Yes
CUST-00990,Female,0,No,Yes,12,Yes,No phone service,No,No internet service,No,No internet service,Yes,Yes,Yes,One year,No,Bank transfer,40.72,536.82,No
CUST-00991,Female,0,Yes,Yes,26,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,31.06,877.31,Yes
CUST-00992,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,62.92,382.74,No
CUST-00993,Female,0,Yes,Yes,21,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,108.55,2332.97,Yes
CUST-00994,Female,0,No,Yes,52,Yes,No,No,No,No,No internet service,No,No internet service,No,Two year,No,Credit card,43.75,2305.13,No
CUST-00995,Male,0,No,Yes,3,Yes,Yes,No,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,56.12,196.86,No
CUST-00996,Male,0,No,No,22,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,104.3,2333.57,Yes
CUST-00997,Female,0,No,Yes,69,Yes,No,No,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Bank transfer,81.02,5590.44,Yes
CUST-00998,Female,0,No,No,32,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,94.66,3075.79,No
CUST-00999,Male,1,No,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,39.83,1124.07,No
CUST-00507,Male,0,Yes,No,24,Yes,No,DSL,No internet service,No,No,Yes,No internet service,No,Two year,No,Bank transfer,104.42,2602.71,No
CUST-00818,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No,One year,Yes,Mailed check,43.55,286.48,Yes
CUST-00452,Female,0,No,Yes,48,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Bank transfer,64.12,3111.84,No
CUST-00368,Male,1,Yes,No,35,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,41.08,1462.41,No
CUST-00242,Female,0,No,No,27,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card,101.19,2811.24,No
